#RIC,Date[L],Price,Volume,Value,Signal
NAB.AX,14-11-2003,29.63,100.0,2963.0,B
NAB.AX,20-11-2003,29.33,100.0,2933.0,S
NAB.AX,24-11-2003,29.31,100.0,2931.0,B
NAB.AX,27-11-2003,29.26,100.0,2926.0,S
NAB.AX,01-12-2003,28.77,100.0,2877.0,B
NAB.AX,04-12-2003,30.13,100.0,3013.0,S
NAB.AX,08-12-2003,29.95,100.0,2995.0,B
NAB.AX,09-12-2003,30.05,100.0,3005.0,S
NAB.AX,15-12-2003,30.05,100.0,3005.0,B
NAB.AX,18-12-2003,29.51,100.0,2951.0,S
NAB.AX,22-12-2003,29.41,100.0,2941.0,B
NAB.AX,07-01-2004,29.84,100.0,2984.0,S
NAB.AX,12-01-2004,30.52,100.0,3052.0,B
NAB.AX,13-01-2004,30.05,100.0,3005.0,S
NAB.AX,19-01-2004,29.84,100.0,2984.0,B
NAB.AX,22-01-2004,29.54,100.0,2954.0,S
NAB.AX,23-01-2004,29.59,100.0,2959.0,B
NAB.AX,30-01-2004,30.56,100.0,3056.0,S
NAB.AX,02-02-2004,31.02,100.0,3102.0,B
NAB.AX,05-02-2004,30.6,100.0,3060.0,S
NAB.AX,09-02-2004,30.57,100.0,3057.0,B
NAB.AX,12-02-2004,30.61,100.0,3061.0,S
NAB.AX,13-02-2004,30.73,100.0,3073.0,B
NAB.AX,19-02-2004,30.91,100.0,3091.0,S
NAB.AX,23-02-2004,30.69,100.0,3069.0,B
NAB.AX,26-02-2004,30.83,100.0,3083.0,S
NAB.AX,01-03-2004,31.0,100.0,3100.0,B
NAB.AX,04-03-2004,31.37,100.0,3137.0,S
NAB.AX,08-03-2004,31.78,100.0,3178.0,B
NAB.AX,11-03-2004,31.84,100.0,3184.0,S
NAB.AX,15-03-2004,31.65,100.0,3165.0,B
NAB.AX,18-03-2004,31.72,100.0,3172.0,S
NAB.AX,22-03-2004,31.47,100.0,3147.0,B
NAB.AX,25-03-2004,31.14,100.0,3114.0,S
NAB.AX,26-03-2004,31.45,100.0,3145.0,B
NAB.AX,31-03-2004,31.0,100.0,3100.0,S
NAB.AX,05-04-2004,31.17,100.0,3117.0,B
NAB.AX,08-04-2004,31.4,100.0,3140.0,S
NAB.AX,13-04-2004,31.25,100.0,3125.0,B
NAB.AX,16-04-2004,29.71,100.0,2971.0,S
NAB.AX,19-04-2004,29.64,100.0,2964.0,B
NAB.AX,22-04-2004,29.67,100.0,2967.0,S
NAB.AX,26-04-2004,29.68,100.0,2968.0,B
NAB.AX,29-04-2004,29.4,100.0,2940.0,S
NAB.AX,03-05-2004,29.45,100.0,2945.0,B
NAB.AX,06-05-2004,29.1,100.0,2910.0,S
NAB.AX,07-05-2004,29.37,100.0,2937.0,B
NAB.AX,12-05-2004,29.07,100.0,2907.0,S
NAB.AX,17-05-2004,28.61,100.0,2861.0,B
NAB.AX,20-05-2004,29.22,100.0,2922.0,S
NAB.AX,24-05-2004,29.34,100.0,2934.0,B
NAB.AX,27-05-2004,29.58,100.0,2958.0,S
NAB.AX,28-05-2004,30.1,100.0,3010.0,B
NAB.AX,02-06-2004,30.28,100.0,3028.0,S
NAB.AX,07-06-2004,29.72,100.0,2972.0,B
NAB.AX,10-06-2004,29.36,100.0,2936.0,S
NAB.AX,15-06-2004,29.08,100.0,2908.0,B
NAB.AX,18-06-2004,29.29,100.0,2929.0,S
NAB.AX,21-06-2004,29.74,100.0,2974.0,B
NAB.AX,24-06-2004,30.04,100.0,3004.0,S
NAB.AX,28-06-2004,29.88,100.0,2988.0,B
NAB.AX,01-07-2004,30.14,100.0,3014.0,S
NAB.AX,05-07-2004,30.3,100.0,3030.0,B
NAB.AX,08-07-2004,30.75,100.0,3075.0,S
NAB.AX,12-07-2004,30.87,100.0,3087.0,B
NAB.AX,14-07-2004,28.85,100.0,2885.0,S
NAB.AX,19-07-2004,28.0,100.0,2800.0,B
NAB.AX,22-07-2004,27.16,100.0,2716.0,S
NAB.AX,26-07-2004,27.1,100.0,2710.0,B
NAB.AX,29-07-2004,26.48,100.0,2648.0,S
NAB.AX,30-07-2004,26.67,100.0,2667.0,B
NAB.AX,04-08-2004,26.62,100.0,2662.0,S
NAB.AX,09-08-2004,26.24,100.0,2624.0,B
NAB.AX,12-08-2004,26.08,100.0,2608.0,S
NAB.AX,16-08-2004,26.23,100.0,2623.0,B
NAB.AX,19-08-2004,26.4,100.0,2640.0,S
NAB.AX,23-08-2004,26.65,100.0,2665.0,B
NAB.AX,25-08-2004,26.5,100.0,2650.0,S
NAB.AX,30-08-2004,26.54,100.0,2654.0,B
NAB.AX,02-09-2004,27.1,100.0,2710.0,S
NAB.AX,06-09-2004,27.13,100.0,2713.0,B
NAB.AX,09-09-2004,27.18,100.0,2718.0,S
NAB.AX,13-09-2004,26.9,100.0,2690.0,B
NAB.AX,16-09-2004,26.92,100.0,2692.0,S
NAB.AX,20-09-2004,27.01,100.0,2701.0,B
NAB.AX,23-09-2004,27.0,100.0,2700.0,S
NAB.AX,27-09-2004,26.87,100.0,2687.0,B
NAB.AX,30-09-2004,26.98,100.0,2698.0,S
NAB.AX,04-10-2004,27.12,100.0,2712.0,B
NAB.AX,07-10-2004,27.05,100.0,2705.0,S
NAB.AX,11-10-2004,27.02,100.0,2702.0,B
NAB.AX,14-10-2004,27.18,100.0,2718.0,S
NAB.AX,18-10-2004,27.47,100.0,2747.0,B
NAB.AX,20-10-2004,27.57,100.0,2757.0,S
NAB.AX,25-10-2004,27.48,100.0,2748.0,B
NAB.AX,28-10-2004,28.1,100.0,2810.0,S
NAB.AX,01-11-2004,28.5,100.0,2850.0,B
NAB.AX,04-11-2004,27.95,100.0,2795.0,S
NAB.AX,08-11-2004,28.15,100.0,2815.0,B
NAB.AX,11-11-2004,28.39,100.0,2839.0,S
NAB.AX,12-11-2004,28.45,100.0,2845.0,B
NAB.AX,18-11-2004,27.9,100.0,2790.0,S
NAB.AX,22-11-2004,27.66,100.0,2766.0,B
NAB.AX,25-11-2004,27.8,100.0,2780.0,S
NAB.AX,29-11-2004,28.13,100.0,2813.0,B
NAB.AX,01-12-2004,27.77,100.0,2777.0,S
NAB.AX,03-12-2004,28.3,100.0,2830.0,B
NAB.AX,07-12-2004,28.05,100.0,2805.0,S
NAB.AX,13-12-2004,28.0,100.0,2800.0,B
NAB.AX,16-12-2004,28.6,100.0,2860.0,S
NAB.AX,20-12-2004,28.39,100.0,2839.0,B
NAB.AX,23-12-2004,28.52,100.0,2852.0,S
NAB.AX,29-12-2004,28.76,100.0,2876.0,B
NAB.AX,07-01-2005,28.82,100.0,2882.0,S
NAB.AX,10-01-2005,28.96,100.0,2896.0,B
NAB.AX,13-01-2005,28.79,100.0,2879.0,S
NAB.AX,17-01-2005,28.65,100.0,2865.0,B
NAB.AX,20-01-2005,28.78,100.0,2878.0,S
NAB.AX,24-01-2005,28.72,100.0,2872.0,B
NAB.AX,28-01-2005,29.19,100.0,2919.0,S
NAB.AX,31-01-2005,29.63,100.0,2963.0,B
NAB.AX,01-02-2005,29.85,100.0,2985.0,S
NAB.AX,07-02-2005,29.98,100.0,2998.0,B
NAB.AX,10-02-2005,30.45,100.0,3045.0,S
NAB.AX,14-02-2005,29.67,100.0,2967.0,B
NAB.AX,15-02-2005,29.64,100.0,2964.0,S
NAB.AX,16-02-2005,29.69,100.0,2969.0,B
NAB.AX,17-02-2005,29.6,100.0,2960.0,S
NAB.AX,21-02-2005,29.37,100.0,2937.0,B
NAB.AX,24-02-2005,28.6,100.0,2860.0,S
NAB.AX,28-02-2005,28.8,100.0,2880.0,B
NAB.AX,03-03-2005,29.49,100.0,2949.0,S
NAB.AX,07-03-2005,29.35,100.0,2935.0,B
NAB.AX,10-03-2005,29.2,100.0,2920.0,S
NAB.AX,14-03-2005,29.26,100.0,2926.0,B
NAB.AX,17-03-2005,29.31,100.0,2931.0,S
NAB.AX,21-03-2005,29.15,100.0,2915.0,B
NAB.AX,24-03-2005,28.74,100.0,2874.0,S
NAB.AX,29-03-2005,28.49,100.0,2849.0,B
NAB.AX,01-04-2005,28.6,100.0,2860.0,S
NAB.AX,04-04-2005,28.6,100.0,2860.0,B
NAB.AX,07-04-2005,28.85,100.0,2885.0,S
NAB.AX,11-04-2005,29.15,100.0,2915.0,B
NAB.AX,13-04-2005,29.06,100.0,2906.0,S
NAB.AX,18-04-2005,28.36,100.0,2836.0,B
NAB.AX,21-04-2005,29.11,100.0,2911.0,S
NAB.AX,26-04-2005,28.81,100.0,2881.0,B
NAB.AX,29-04-2005,29.15,100.0,2915.0,S
NAB.AX,02-05-2005,29.39,100.0,2939.0,B
NAB.AX,03-05-2005,29.5,100.0,2950.0,S
NAB.AX,09-05-2005,29.52,100.0,2952.0,B
NAB.AX,12-05-2005,30.92,100.0,3092.0,S
NAB.AX,16-05-2005,30.86,100.0,3086.0,B
NAB.AX,17-05-2005,31.0,100.0,3100.0,S
NAB.AX,23-05-2005,31.68,100.0,3168.0,B
NAB.AX,26-05-2005,31.8,100.0,3180.0,S
NAB.AX,30-05-2005,31.89,100.0,3189.0,B
NAB.AX,31-05-2005,31.45,100.0,3145.0,S
NAB.AX,01-06-2005,31.78,100.0,3178.0,B
NAB.AX,02-06-2005,31.15,100.0,3115.0,S
NAB.AX,06-06-2005,30.91,100.0,3091.0,B
NAB.AX,09-06-2005,31.25,100.0,3125.0,S
NAB.AX,14-06-2005,30.97,100.0,3097.0,B
NAB.AX,17-06-2005,31.2,100.0,3120.0,S
NAB.AX,20-06-2005,30.7,100.0,3070.0,B
NAB.AX,22-06-2005,30.68,100.0,3068.0,S
NAB.AX,27-06-2005,30.4,100.0,3040.0,B
NAB.AX,30-06-2005,30.76,100.0,3076.0,S
NAB.AX,04-07-2005,30.55,100.0,3055.0,B
NAB.AX,07-07-2005,30.18,100.0,3018.0,S
NAB.AX,11-07-2005,30.35,100.0,3035.0,B
NAB.AX,14-07-2005,31.06,100.0,3106.0,S
NAB.AX,18-07-2005,31.41,100.0,3141.0,B
NAB.AX,19-07-2005,31.3,100.0,3130.0,S
NAB.AX,22-07-2005,31.9,100.0,3190.0,B
NAB.AX,28-07-2005,31.4,100.0,3140.0,S
NAB.AX,01-08-2005,31.09,100.0,3109.0,B
NAB.AX,04-08-2005,30.8,100.0,3080.0,S
NAB.AX,08-08-2005,31.12,100.0,3112.0,B
NAB.AX,11-08-2005,31.24,100.0,3124.0,S
NAB.AX,15-08-2005,30.95,100.0,3095.0,B
NAB.AX,18-08-2005,31.44,100.0,3144.0,S
NAB.AX,22-08-2005,31.31,100.0,3131.0,B
NAB.AX,25-08-2005,31.21,100.0,3121.0,S
NAB.AX,26-08-2005,31.55,100.0,3155.0,B
NAB.AX,01-09-2005,31.19,100.0,3119.0,S
NAB.AX,05-09-2005,31.07,100.0,3107.0,B
NAB.AX,08-09-2005,31.33,100.0,3133.0,S
NAB.AX,12-09-2005,31.39,100.0,3139.0,B
NAB.AX,15-09-2005,31.66,100.0,3166.0,S
NAB.AX,19-09-2005,31.87,100.0,3187.0,B
NAB.AX,22-09-2005,32.56,100.0,3256.0,S
NAB.AX,26-09-2005,32.95,100.0,3295.0,B
NAB.AX,29-09-2005,33.6,100.0,3360.0,S
NAB.AX,03-10-2005,33.11,100.0,3311.0,B
NAB.AX,06-10-2005,32.3,100.0,3230.0,S
NAB.AX,10-10-2005,32.2,100.0,3220.0,B
NAB.AX,13-10-2005,31.96,100.0,3196.0,S
NAB.AX,17-10-2005,32.23,100.0,3223.0,B
NAB.AX,19-10-2005,31.92,100.0,3192.0,S
NAB.AX,24-10-2005,32.15,100.0,3215.0,B
NAB.AX,27-10-2005,33.14,100.0,3314.0,S
NAB.AX,31-10-2005,33.0,100.0,3300.0,B
NAB.AX,01-11-2005,33.1,100.0,3310.0,S
NAB.AX,07-11-2005,33.54,100.0,3354.0,B
NAB.AX,09-11-2005,33.18,100.0,3318.0,S
NAB.AX,14-11-2005,32.99,100.0,3299.0,B
NAB.AX,17-11-2005,33.61,100.0,3361.0,S
NAB.AX,21-11-2005,32.76,100.0,3276.0,B
NAB.AX,22-11-2005,32.45,100.0,3245.0,S
NAB.AX,28-11-2005,32.72,100.0,3272.0,B
NAB.AX,01-12-2005,31.84,100.0,3184.0,S
NAB.AX,05-12-2005,32.0,100.0,3200.0,B
NAB.AX,08-12-2005,31.74,100.0,3174.0,S
NAB.AX,12-12-2005,31.78,100.0,3178.0,B
NAB.AX,15-12-2005,31.8,100.0,3180.0,S
NAB.AX,16-12-2005,31.86,100.0,3186.0,B
NAB.AX,22-12-2005,31.8,100.0,3180.0,S
NAB.AX,28-12-2005,32.5,100.0,3250.0,B
NAB.AX,30-12-2005,32.4,100.0,3240.0,S
NAB.AX,09-01-2006,32.57,100.0,3257.0,B
NAB.AX,12-01-2006,32.63,100.0,3263.0,S
NAB.AX,16-01-2006,32.56,100.0,3256.0,B
NAB.AX,18-01-2006,32.25,100.0,3225.0,S
NAB.AX,20-01-2006,33.19,100.0,3319.0,B
NAB.AX,24-01-2006,33.03,100.0,3303.0,S
NAB.AX,30-01-2006,33.55,100.0,3355.0,B
NAB.AX,01-02-2006,34.55,100.0,3455.0,S
NAB.AX,06-02-2006,35.06,100.0,3506.0,B
NAB.AX,09-02-2006,34.98,100.0,3498.0,S
NAB.AX,13-02-2006,34.66,100.0,3466.0,B
NAB.AX,16-02-2006,35.5,100.0,3550.0,S
NAB.AX,20-02-2006,35.72,100.0,3572.0,B
NAB.AX,23-02-2006,35.75,100.0,3575.0,S
NAB.AX,27-02-2006,36.55,100.0,3655.0,B
NAB.AX,01-03-2006,35.93,100.0,3593.0,S
NAB.AX,06-03-2006,36.82,100.0,3682.0,B
NAB.AX,07-03-2006,36.72,100.0,3672.0,S
NAB.AX,13-03-2006,37.17,100.0,3717.0,B
NAB.AX,14-03-2006,36.8,100.0,3680.0,S
NAB.AX,20-03-2006,35.76,100.0,3576.0,B
NAB.AX,23-03-2006,36.97,100.0,3697.0,S
NAB.AX,27-03-2006,37.35,100.0,3735.0,B
NAB.AX,30-03-2006,37.74,100.0,3774.0,S
NAB.AX,03-04-2006,37.36,100.0,3736.0,B
NAB.AX,06-04-2006,37.22,100.0,3722.0,S
NAB.AX,07-04-2006,37.53,100.0,3753.0,B
NAB.AX,12-04-2006,36.77,100.0,3677.0,S
NAB.AX,18-04-2006,36.99,100.0,3699.0,B
NAB.AX,21-04-2006,37.2,100.0,3720.0,S
NAB.AX,24-04-2006,36.99,100.0,3699.0,B
NAB.AX,28-04-2006,37.61,100.0,3761.0,S
NAB.AX,08-05-2006,37.4,100.0,3740.0,B
NAB.AX,10-05-2006,36.8,100.0,3680.0,S
NAB.AX,15-05-2006,36.9,100.0,3690.0,B
NAB.AX,16-05-2006,36.9,100.0,3690.0,S
NAB.AX,17-05-2006,37.0,100.0,3700.0,B
NAB.AX,18-05-2006,36.26,100.0,3626.0,S
NAB.AX,22-05-2006,35.9,100.0,3590.0,B
NAB.AX,25-05-2006,35.23,100.0,3523.0,S
NAB.AX,26-05-2006,35.75,100.0,3575.0,B
NAB.AX,31-05-2006,35.09,100.0,3509.0,S
NAB.AX,05-06-2006,35.5,100.0,3550.0,B
NAB.AX,06-06-2006,34.85,100.0,3485.0,S
NAB.AX,09-06-2006,34.8,100.0,3480.0,B
NAB.AX,15-06-2006,33.95,100.0,3395.0,S
NAB.AX,19-06-2006,34.02,100.0,3402.0,B
NAB.AX,20-06-2006,33.33,100.0,3333.0,S
NAB.AX,23-06-2006,34.66,100.0,3466.0,B
NAB.AX,27-06-2006,34.39,100.0,3439.0,S
NAB.AX,03-07-2006,35.51,100.0,3551.0,B
NAB.AX,05-07-2006,35.71,100.0,3571.0,S
NAB.AX,10-07-2006,36.27,100.0,3627.0,B
NAB.AX,11-07-2006,35.78,100.0,3578.0,S
NAB.AX,17-07-2006,34.25,100.0,3425.0,B
NAB.AX,20-07-2006,34.75,100.0,3475.0,S
NAB.AX,24-07-2006,34.6,100.0,3460.0,B
NAB.AX,27-07-2006,35.75,100.0,3575.0,S
NAB.AX,31-07-2006,35.9,100.0,3590.0,B
NAB.AX,01-08-2006,35.9,100.0,3590.0,S
NAB.AX,07-08-2006,35.93,100.0,3593.0,B
NAB.AX,10-08-2006,36.38,100.0,3638.0,S
NAB.AX,14-08-2006,36.52,100.0,3652.0,B
NAB.AX,15-08-2006,36.3,100.0,3630.0,S
NAB.AX,16-08-2006,36.6,100.0,3660.0,B
NAB.AX,17-08-2006,36.79,100.0,3679.0,S
NAB.AX,21-08-2006,36.7,100.0,3670.0,B
NAB.AX,22-08-2006,36.4,100.0,3640.0,S
NAB.AX,25-08-2006,35.85,100.0,3585.0,B
NAB.AX,31-08-2006,36.32,100.0,3632.0,S
NAB.AX,04-09-2006,36.21,100.0,3621.0,B
NAB.AX,07-09-2006,36.2,100.0,3620.0,S
NAB.AX,11-09-2006,35.97,100.0,3597.0,B
NAB.AX,14-09-2006,36.68,100.0,3668.0,S
NAB.AX,18-09-2006,36.94,100.0,3694.0,B
NAB.AX,21-09-2006,36.23,100.0,3623.0,S
NAB.AX,25-09-2006,36.16,100.0,3616.0,B
NAB.AX,28-09-2006,36.34,100.0,3634.0,S
NAB.AX,29-09-2006,36.7,100.0,3670.0,B
NAB.AX,05-10-2006,37.69,100.0,3769.0,S
NAB.AX,09-10-2006,37.25,100.0,3725.0,B
NAB.AX,12-10-2006,37.62,100.0,3762.0,S
NAB.AX,16-10-2006,37.85,100.0,3785.0,B
NAB.AX,19-10-2006,37.42,100.0,3742.0,S
NAB.AX,20-10-2006,37.6,100.0,3760.0,B
NAB.AX,26-10-2006,38.48,100.0,3848.0,S
NAB.AX,30-10-2006,38.23,100.0,3823.0,B
NAB.AX,31-10-2006,38.18,100.0,3818.0,S
NAB.AX,01-11-2006,38.44,100.0,3844.0,B
NAB.AX,02-11-2006,38.2,100.0,3820.0,S
NAB.AX,03-11-2006,39.6,100.0,3960.0,B
NAB.AX,08-11-2006,40.2,100.0,4020.0,S
NAB.AX,13-11-2006,39.31,100.0,3931.0,B
NAB.AX,16-11-2006,38.8,100.0,3880.0,S
NAB.AX,17-11-2006,39.25,100.0,3925.0,B
NAB.AX,23-11-2006,38.89,100.0,3889.0,S
NAB.AX,27-11-2006,38.3,100.0,3830.0,B
NAB.AX,28-11-2006,38.0,100.0,3800.0,S
NAB.AX,29-11-2006,39.03,100.0,3903.0,B
NAB.AX,30-11-2006,39.18,100.0,3918.0,S
NAB.AX,04-12-2006,38.4,100.0,3840.0,B
NAB.AX,07-12-2006,39.1,100.0,3910.0,S
NAB.AX,11-12-2006,38.79,100.0,3879.0,B
NAB.AX,14-12-2006,39.65,100.0,3965.0,S
NAB.AX,18-12-2006,40.0,100.0,4000.0,B
NAB.AX,19-12-2006,39.8,100.0,3980.0,S
NAB.AX,22-12-2006,40.58,100.0,4058.0,B
NAB.AX,04-01-2007,40.01,100.0,4001.0,S
NAB.AX,08-01-2007,39.75,100.0,3975.0,B
NAB.AX,10-01-2007,39.65,100.0,3965.0,S
NAB.AX,15-01-2007,40.4,100.0,4040.0,B
NAB.AX,17-01-2007,40.02,100.0,4002.0,S
NAB.AX,22-01-2007,40.69,100.0,4069.0,B
NAB.AX,23-01-2007,40.47,100.0,4047.0,S
NAB.AX,29-01-2007,40.05,100.0,4005.0,B
NAB.AX,01-02-2007,40.78,100.0,4078.0,S
NAB.AX,05-02-2007,40.71,100.0,4071.0,B
NAB.AX,08-02-2007,41.02,100.0,4102.0,S
NAB.AX,12-02-2007,40.96,100.0,4096.0,B
NAB.AX,15-02-2007,41.15,100.0,4115.0,S
NAB.AX,19-02-2007,40.85,100.0,4085.0,B
NAB.AX,22-02-2007,41.31,100.0,4131.0,S
NAB.AX,26-02-2007,41.15,100.0,4115.0,B
NAB.AX,27-02-2007,40.68,100.0,4068.0,S
NAB.AX,02-03-2007,39.9,100.0,3990.0,B
NAB.AX,08-03-2007,40.32,100.0,4032.0,S
NAB.AX,12-03-2007,40.39,100.0,4039.0,B
NAB.AX,13-03-2007,39.96,100.0,3996.0,S
NAB.AX,19-03-2007,39.86,100.0,3986.0,B
NAB.AX,20-03-2007,40.13,100.0,4013.0,S
NAB.AX,26-03-2007,40.85,100.0,4085.0,B
NAB.AX,27-03-2007,40.45,100.0,4045.0,S
NAB.AX,30-03-2007,40.4,100.0,4040.0,B
NAB.AX,05-04-2007,41.25,100.0,4125.0,S
NAB.AX,10-04-2007,41.99,100.0,4199.0,B
NAB.AX,13-04-2007,42.56,100.0,4256.0,S
NAB.AX,16-04-2007,43.39,100.0,4339.0,B
NAB.AX,19-04-2007,43.41,100.0,4341.0,S
NAB.AX,20-04-2007,43.7,100.0,4370.0,B
NAB.AX,27-04-2007,43.16,100.0,4316.0,S
NAB.AX,30-04-2007,43.0,100.0,4300.0,B
NAB.AX,01-05-2007,42.95,100.0,4295.0,S
NAB.AX,02-05-2007,43.81,100.0,4381.0,B
NAB.AX,03-05-2007,44.0,100.0,4400.0,S
NAB.AX,07-05-2007,44.55,100.0,4455.0,B
NAB.AX,10-05-2007,43.7,100.0,4370.0,S
NAB.AX,14-05-2007,43.25,100.0,4325.0,B
NAB.AX,17-05-2007,43.19,100.0,4319.0,S
NAB.AX,18-05-2007,42.98,100.0,4298.0,B
NAB.AX,22-05-2007,42.78,100.0,4278.0,S
NAB.AX,28-05-2007,42.17,100.0,4217.0,B
NAB.AX,31-05-2007,42.54,100.0,4254.0,S
NAB.AX,04-06-2007,41.85,100.0,4185.0,B
NAB.AX,05-06-2007,41.51,100.0,4151.0,S
NAB.AX,06-06-2007,41.17,100.0,4117.0,B
NAB.AX,07-06-2007,41.0,100.0,4100.0,S
NAB.AX,12-06-2007,40.44,100.0,4044.0,B
NAB.AX,15-06-2007,40.57,100.0,4057.0,S
NAB.AX,18-06-2007,41.03,100.0,4103.0,B
NAB.AX,21-06-2007,41.29,100.0,4129.0,S
NAB.AX,25-06-2007,41.24,100.0,4124.0,B
NAB.AX,27-06-2007,40.15,100.0,4015.0,S
NAB.AX,02-07-2007,40.6,100.0,4060.0,B
NAB.AX,03-07-2007,40.78,100.0,4078.0,S
NAB.AX,09-07-2007,40.1,100.0,4010.0,B
NAB.AX,12-07-2007,39.8,100.0,3980.0,S
NAB.AX,16-07-2007,39.83,100.0,3983.0,B
NAB.AX,19-07-2007,40.7,100.0,4070.0,S
NAB.AX,23-07-2007,40.38,100.0,4038.0,B
NAB.AX,24-07-2007,40.62,100.0,4062.0,S
NAB.AX,30-07-2007,38.15,100.0,3815.0,B
NAB.AX,02-08-2007,38.0,100.0,3800.0,S
NAB.AX,06-08-2007,37.37,100.0,3737.0,B
NAB.AX,09-08-2007,39.5,100.0,3950.0,S
NAB.AX,13-08-2007,39.23,100.0,3923.0,B
NAB.AX,14-08-2007,39.0,100.0,3900.0,S
NAB.AX,15-08-2007,38.36,100.0,3836.0,B
NAB.AX,16-08-2007,37.95,100.0,3795.0,S
NAB.AX,20-08-2007,39.79,100.0,3979.0,B
NAB.AX,22-08-2007,39.64,100.0,3964.0,S
NAB.AX,27-08-2007,40.17,100.0,4017.0,B
NAB.AX,28-08-2007,40.0,100.0,4000.0,S
NAB.AX,31-08-2007,39.94,100.0,3994.0,B
NAB.AX,05-09-2007,39.83,100.0,3983.0,S
NAB.AX,10-09-2007,38.21,100.0,3821.0,B
NAB.AX,13-09-2007,38.59,100.0,3859.0,S
NAB.AX,17-09-2007,38.42,100.0,3842.0,B
NAB.AX,18-09-2007,37.25,100.0,3725.0,S
NAB.AX,19-09-2007,38.2,100.0,3820.0,B
NAB.AX,20-09-2007,37.99,100.0,3799.0,S
NAB.AX,21-09-2007,37.49,100.0,3749.0,B
NAB.AX,27-09-2007,39.79,100.0,3979.0,S
NAB.AX,01-10-2007,39.8,100.0,3980.0,B
NAB.AX,04-10-2007,40.58,100.0,4058.0,S
NAB.AX,08-10-2007,40.84,100.0,4084.0,B
NAB.AX,11-10-2007,41.85,100.0,4185.0,S
NAB.AX,15-10-2007,41.8,100.0,4180.0,B
NAB.AX,16-10-2007,41.27,100.0,4127.0,S
NAB.AX,22-10-2007,40.57,100.0,4057.0,B
NAB.AX,25-10-2007,42.01,100.0,4201.0,S
NAB.AX,29-10-2007,43.14,100.0,4314.0,B
NAB.AX,30-10-2007,42.75,100.0,4275.0,S
NAB.AX,05-11-2007,42.5,100.0,4250.0,B
NAB.AX,08-11-2007,42.19,100.0,4219.0,S
NAB.AX,09-11-2007,43.4,100.0,4340.0,B
NAB.AX,15-11-2007,44.0,100.0,4400.0,S
NAB.AX,19-11-2007,42.65,100.0,4265.0,B
NAB.AX,22-11-2007,40.48,100.0,4048.0,S
NAB.AX,26-11-2007,40.2,100.0,4020.0,B
NAB.AX,29-11-2007,39.08,100.0,3908.0,S
NAB.AX,03-12-2007,38.8,100.0,3880.0,B
NAB.AX,06-12-2007,39.06,100.0,3906.0,S
NAB.AX,10-12-2007,38.88,100.0,3888.0,B
NAB.AX,13-12-2007,39.18,100.0,3918.0,S
NAB.AX,17-12-2007,37.5,100.0,3750.0,B
NAB.AX,18-12-2007,36.91,100.0,3691.0,S
NAB.AX,19-12-2007,36.75,100.0,3675.0,B
NAB.AX,20-12-2007,36.48,100.0,3648.0,S
NAB.AX,21-12-2007,37.81,100.0,3781.0,B
NAB.AX,28-12-2007,37.79,100.0,3779.0,S
NAB.AX,14-01-2008,35.17,100.0,3517.0,B
NAB.AX,16-01-2008,34.74,100.0,3474.0,S
NAB.AX,21-01-2008,35.2,100.0,3520.0,B
NAB.AX,22-01-2008,32.9,100.0,3290.0,S
NAB.AX,25-01-2008,36.49,100.0,3649.0,B
NAB.AX,30-01-2008,33.69,100.0,3369.0,S
NAB.AX,04-02-2008,34.19,100.0,3419.0,B
NAB.AX,05-02-2008,33.64,100.0,3364.0,S
NAB.AX,08-02-2008,33.43,100.0,3343.0,B
NAB.AX,13-02-2008,30.4,100.0,3040.0,S
NAB.AX,18-02-2008,29.51,100.0,2951.0,B
NAB.AX,21-02-2008,29.55,100.0,2955.0,S
NAB.AX,25-02-2008,29.12,100.0,2912.0,B
NAB.AX,28-02-2008,29.97,100.0,2997.0,S
NAB.AX,03-03-2008,27.18,100.0,2718.0,B
NAB.AX,06-03-2008,28.46,100.0,2846.0,S
NAB.AX,10-03-2008,26.5,100.0,2650.0,B
NAB.AX,13-03-2008,27.27,100.0,2727.0,S
NAB.AX,17-03-2008,26.85,100.0,2685.0,B
NAB.AX,20-03-2008,29.11,100.0,2911.0,S
NAB.AX,25-03-2008,30.6,100.0,3060.0,B
NAB.AX,26-03-2008,30.35,100.0,3035.0,S
NAB.AX,27-03-2008,30.75,100.0,3075.0,B
NAB.AX,28-03-2008,29.96,100.0,2996.0,S
NAB.AX,31-03-2008,30.15,100.0,3015.0,B
NAB.AX,01-04-2008,29.13,100.0,2913.0,S
NAB.AX,02-04-2008,30.5,100.0,3050.0,B
NAB.AX,03-04-2008,31.92,100.0,3192.0,S
NAB.AX,07-04-2008,29.64,100.0,2964.0,B
NAB.AX,08-04-2008,29.75,100.0,2975.0,S
NAB.AX,14-04-2008,28.5,100.0,2850.0,B
NAB.AX,17-04-2008,28.33,100.0,2833.0,S
NAB.AX,21-04-2008,29.45,100.0,2945.0,B
NAB.AX,24-04-2008,29.3,100.0,2930.0,S
NAB.AX,28-04-2008,30.25,100.0,3025.0,B
NAB.AX,29-04-2008,30.3,100.0,3030.0,S
NAB.AX,30-04-2008,30.21,100.0,3021.0,B
NAB.AX,01-05-2008,30.1,100.0,3010.0,S
NAB.AX,02-05-2008,31.53,100.0,3153.0,B
NAB.AX,07-05-2008,30.5,100.0,3050.0,S
NAB.AX,09-05-2008,32.24,100.0,3224.0,B
